Year,Jursidiction,Beach ID,Beach Name,County,WaterbodyName,WaterbodyType,IsBeach ActBeach?,Tier,IsHistorical?,BeachLength (MI),IsDormant?,BeachAccess,BeachOwner,# ofdays inSwimSeason (SS),# ofhours inSSDay,SSStartDate,SSEndDate,SSMonitoringFrequency,MonitoringReportingFrequency[to EPA],AdvisoryReportingFrequency[to EPA],# ofActions,EarliestActionDate,LatestActionDate,# ofactions ofLT 1 dayduration,# ofactions of1 to LT 2 daysduration,# ofactions of2 to LT 3 daysduration,# ofactions of3 to LT 8 daysduration,# ofactions of8 to 30 daysduration,# ofactions ofGT 30 daysduration
2024,MN,MN761071,Leif Erikson Park Beach,ST. LOUIS,Lake Superior,Open Coast,Y,1,N,.54,N,Public,Public,91,16,05-29-2024,08-28-2024,2 per-week,1 per-year,1 per-year,2,04-JUN-2024 12:00AM,13-JUN-2024 12:00AM,,1,,1,,
2024,MN,MN713581,Lester River Beach,ST. LOUIS,Lake Superior,Open Coast,Y,2,N,.19,N,Public,Public,91,16,05-29-2024,08-28-2024,1 per-week,1 per-year,1 per-year,3,26-JUN-2024 12:00AM,30-AUG-2024 12:00AM,,1,,1,1,
2024,MN,MN524952,Minnesota Point Harbor Side / 15th Street Beach,ST. LOUIS,Lake Superior,"Sound, Bay, or Inlet",Y,1,N,.16,N,Public,Public,91,16,05-29-2024,08-28-2024,2 per-week,1 per-year,1 per-year,3,06-JUN-2024 12:00AM,26-JUN-2024 12:00AM,,1,,2,,
2024,MN,MN802797,Park Point Franklin Park / 13th Street South Beach,ST. LOUIS,Lake Superior,Open Coast,Y,1,N,1.11,N,Public,Public,91,16,05-29-2024,08-28-2024,2 per-week,1 per-year,1 per-year,3,11-JUN-2024 12:00AM,30-AUG-2024 12:00AM,,1,1,1,,
2024,MN,MN218493,Park Point Lafayette Community Club Beach,ST. LOUIS,Lake Superior,Open Coast,Y,1,N,1.8,N,Public,Public,91,16,05-29-2024,08-28-2024,2 per-week,1 per-year,1 per-year,1,31-JUL-2024 12:00AM,01-AUG-2024 12:00AM,,1,,,,
2024,MN,MN324141,Park Point Sky Harbor Parking Lot Beac,ST. LOUIS,Lake Superior,"Sound, Bay, or Inlet",Y,1,N,1.13,N,Public,Public,91,16,05-29-2024,08-28-2024,2 per-week,1 per-year,1 per-year,1,21-JUN-2024 12:00AM,25-JUN-2024 12:00AM,,,,1,,
2024,MP,MP348167,DISTRICT #1 STORM DRAINAGE,ROTA,Pacific Ocean,Open Coast,Y,2,N,1.57,N,Public,Public,365,24,,,1 per-month,1 per-year,4 per-year,1,04-OCT-2024 12:00AM,06-OCT-2024 12:00AM,,,1,,,
2024,MP,MP274563,DISTRICT #2 STORM DRAINAGE,ROTA,Pacific Ocean,Open Coast,Y,2,N,.68,N,Public,Private,365,24,,,1 per-month,1 per-year,4 per-year,4,15-AUG-2024 12:00AM,13-NOV-2024 12:00AM,,,4,,,
2024,MP,MP822659,EAST HARBOR DOCK,ROTA,Pacific Ocean,Open Coast,Y,2,N,.39,N,Public,Public,365,24,,,1 per-month,1 per-year,4 per-year,3,15-AUG-2024 12:00AM,02-NOV-2024 12:00AM,,,2,,1,
2024,MP,MP142306,KOKOMO BEACH CLUB,ROTA,Pacific Ocean,Open Coast,Y,2,N,.4,N,Public,Private,365,24,,,1 per-month,1 per-year,4 per-year,3,04-OCT-2024 12:00AM,23-NOV-2024 12:00AM,,,3,,,
2024,MP,MP168418,MOBILE STATION STORM DRAINAGE,ROTA,Pacific Ocean,Open Coast,Y,2,N,.46,N,Public,Private,365,24,,,1 per-month,1 per-year,4 per-year,3,04-OCT-2024 12:00AM,02-NOV-2024 12:00AM,,,3,,,
2024,MP,MP601072,SWIMMING HOLE,ROTA,Pacific Ocean,Open Coast,Y,2,N,.43,N,Public,Public,365,24,,,1 per-month,1 per-year,4 per-year,2,04-OCT-2024 12:00AM,02-NOV-2024 12:00AM,,,2,,,
2024,MP,MP522915,TETETO BEACH,ROTA,Pacific Ocean,Open Coast,Y,2,N,.79,N,Public,Public,365,24,,,1 per-month,1 per-year,4 per-year,1,04-OCT-2024 12:00AM,06-OCT-2024 12:00AM,,,1,,,
2024,MP,MP234908,TWEKSBERRY BEACH,ROTA,Pacific Ocean,Open Coast,Y,2,N,.6,N,Public,Public,365,24,,,1 per-month,1 per-year,4 per-year,2,04-OCT-2024 12:00AM,26-OCT-2024 12:00AM,,,2,,,
2024,MP,MP957808,WEST HARBOR MARINA,ROTA,Pacific Ocean,"Sound, Bay, or Inlet",Y,2,N,.34,N,Public,Public,365,24,,,1 per-month,1 per-year,4 per-year,4,12-JUL-2024 12:00AM,22-DEC-2024 12:00AM,,,4,,,
2024,MP,MP150267,AMERICAN MEMORIAL PARK DRAINAGE,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.34,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,6,23-JAN-2024 12:00AM,25-DEC-2024 12:00AM,,,4,,,2
2024,MP,MP621534,BIRD ISLAND BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.57,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,2,26-JUN-2024 12:00AM,26-JUL-2024 12:00AM,,,2,,,
2024,MP,MP555804,CENTRAL REPAIR SHOP,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.66,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,6,27-FEB-2024 12:00AM,22-AUG-2024 12:00AM,,,6,,,
2024,MP,MP142032,CHALAN PIAO BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.1,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,2,17-SEP-2024 12:00AM,26-SEP-2024 12:00AM,,,2,,,
2024,MP,MP904488,CIVIC CENTER BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.56,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,1,09-JUL-2024 12:00AM,12-JUL-2024 12:00AM,,,,1,,
2024,MP,MP471717,CK DISTRICT #2 DRAINAGE,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.21,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,2,21-MAY-2024 12:00AM,11-SEP-2024 12:00AM,,,1,,,1
2024,MP,MP337530,CK DISTRICT #4 LALLY BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.3,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,1,09-JUL-2024 12:00AM,11-JUL-2024 12:00AM,,,1,,,
2024,MP,MP855732,COMMUNITY SCHOOL BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.21,N,Private,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,2,02-APR-2024 12:00AM,15-AUG-2024 12:00AM,,,2,,,
2024,MP,MP198597,DPW CHANNEL BRIDGE,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.22,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,16,30-JAN-2024 12:00AM,19-SEP-2024 12:00AM,,,16,,,
2024,MP,MP593698,DRAINAGE #1,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.01,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,2,11-JUN-2024 12:00AM,27-JUN-2024 12:00AM,,,2,,,
2024,MP,MP234034,FIESTA RESORT BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.12,N,Private,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,4,11-JUN-2024 12:00AM,12-SEP-2024 12:00AM,,,4,,,
2024,MP,MP272711,GARAPAN FISHING DOCK,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.5,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,15,04-JAN-2024 12:00AM,26-SEP-2024 12:00AM,,,15,,,
2024,MP,MP249299,GRANDVRIO HOTEL,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.12,N,Private,Public,365,24,,,1 per-week,1 per-week,4 per-year,4,02-APR-2024 12:00AM,19-SEP-2024 12:00AM,,,4,,,
2024,MP,MP614022,GROTTO CAVE,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.01,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,26-JUN-2024 12:00AM,28-JUN-2024 12:00AM,,,1,,,
2024,MP,MP109895,HOPWOOD SCHOOL BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.34,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,3,25-JUN-2024 12:00AM,26-SEP-2024 12:00AM,,,3,,,
2024,MP,MP901121,HYATT HOTEL,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.1,N,Private,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,6,05-MAR-2024 12:00AM,22-AUG-2024 12:00AM,,,6,,,
2024,MP,MP423664,IMPERIAL PACIFIC RESORT,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.18,N,Private,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-year,4 per-year,2,11-JUN-2024 12:00AM,27-JUN-2024 12:00AM,,,2,,,
2024,MP,MP771195,INOS PEACE PARK,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.18,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,2,27-MAR-2024 12:00AM,11-APR-2024 12:00AM,,,2,,,
2024,MP,MP905261,JEFFREY'S BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.05,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,2,22-FEB-2024 12:00AM,26-JUL-2024 12:00AM,,,2,,,
2024,MP,MP633629,KENSINGTON HOTEL,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.3,N,Private,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,2,21-FEB-2024 12:00AM,25-JUL-2024 12:00AM,,,2,,,
2024,MP,MP669454,MANAGAHA BEACH 02,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.6,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,15-FEB-2024 12:00AM,17-FEB-2024 12:00AM,,,1,,,
2024,MP,MP125186,MANAGAHA BEACH 03,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.09,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,05-JAN-2024 12:00AM,07-JAN-2024 12:00AM,,,1,,,
2024,MP,MP631194,MANAGAHA BEACH 05,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.06,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,24-JAN-2024 12:00AM,26-JAN-2024 12:00AM,,,1,,,
2024,MP,MP212794,MARINE BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.26,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,20-MAR-2024 12:00AM,22-MAR-2024 12:00AM,,,1,,,
2024,MP,MP810908,MICRO BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.44,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,5,05-MAR-2024 12:00AM,29-AUG-2024 12:00AM,,,5,,,
2024,MP,MP706463,NORTH LAULAU BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.46,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,13-MAR-2024 12:00AM,15-MAR-2024 12:00AM,,,1,,,
2024,MP,MP412521,OBYAN,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,1.39,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,2,11-JAN-2024 12:00AM,15-MAR-2024 12:00AM,,,2,,,
2024,MP,MP106409,OLD MAN BY THE SEA,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,.03,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,2,22-FEB-2024 12:00AM,26-JUL-2024 12:00AM,,,2,,,
2024,MP,MP826827,OUTER COVE MARINA,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.06,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,3,02-APR-2024 12:00AM,06-JUN-2024 12:00AM,,,3,,,
2024,MP,MP293258,PACIFIC ISLANDS CLUB (PIC),SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.2,N,Private,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,4,09-JAN-2024 12:00AM,19-SEP-2024 12:00AM,,,4,,,
2024,MP,MP287498,PAUPAU BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.53,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,7,21-FEB-2024 12:00AM,19-SEP-2024 12:00AM,,,7,,,
2024,MP,MP717140,PLUMERIA HOTEL,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.14,N,Private,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,1,23-JUL-2024 12:00AM,25-JUL-2024 12:00AM,,,1,,,
2024,MP,MP283265,SAIPAN WORLD RESORT,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.17,N,Private,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,1,09-JUL-2024 12:00AM,11-JUL-2024 12:00AM,,,1,,,
2024,MP,MP578649,SAN ANTONIO BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.63,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,1,09-JUL-2024 12:00AM,11-JUL-2024 12:00AM,,,1,,,
2024,MP,MP847327,SEA PLANE RAMP,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.02,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,3,24-FEB-2024 12:00AM,07-MAR-2024 12:00AM,,,3,,,
2024,MP,MP764555,SMILING COVE MARINA,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.02,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,5,04-JUN-2024 12:00AM,12-SEP-2024 12:00AM,,,5,,,
2024,MP,MP227159,SOUTH LAULAU BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,2,N,1.15,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,13-MAR-2024 12:00AM,15-MAR-2024 12:00AM,,,1,,,
2024,MP,MP234035,SUGAR DOCK,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.25,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,7,02-APR-2024 12:00AM,26-SEP-2024 12:00AM,,1,6,,,
2024,MP,MP178951,TANAPAG MEETING HALL,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.7,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,12,04-JAN-2024 12:00AM,19-SEP-2024 12:00AM,,,12,,,
2024,MP,MP340122,WING BEACH,SAIPAN,Pacific Ocean,Open Coast,Y,1,N,.6,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-week,1 per-week,4 per-year,10,04-JAN-2024 12:00AM,06-SEP-2024 12:00AM,,,10,,,
2024,MP,MP543474,CHIGET BEACH,TINIAN,Pacific Ocean,Open Coast,Y,2,N,.02,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,2,12-DEC-2024 12:00AM,21-DEC-2024 12:00AM,,,2,,,
2024,MP,MP197037,HARBOR,TINIAN,Pacific Ocean,Open Coast,Y,2,N,.55,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-month,4 per-year,2,05-SEP-2024 12:00AM,21-SEP-2024 12:00AM,,,2,,,
2024,MP,MP764248,LEPROSARIUM BEACH I,TINIAN,Pacific Ocean,Open Coast,Y,2,N,.09,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,07-AUG-2024 12:00AM,09-AUG-2024 12:00AM,,,1,,,
2024,MP,MP954165,LEPROSARIUM BEACH II,TINIAN,Pacific Ocean,Open Coast,Y,2,N,.22,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,1 per-year,2,11-APR-2024 12:00AM,09-AUG-2024 12:00AM,,,2,,,
2024,MP,MP138155,TACHOGNA BEACH,TINIAN,Pacific Ocean,Open Coast,Y,2,N,.61,N,Public,Public,365,24,01-01-2024,12-31-2024,1 per-month,1 per-year,4 per-year,1,15-AUG-2024 12:00AM,17-AUG-2024 12:00AM,,,1,,,
2024,MS,MS356172,Bay St. Louis Beach,HANCOCK,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,.6,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,3,01-MAR-2024 12:00AM,02-MAY-2024 12:00AM,,,,3,,
2024,MS,MS447804,Lakeshore,HANCOCK,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,.9,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,2,13-APR-2024 12:00AM,30-MAY-2024 12:00AM,,,,2,,
2024,MS,MS594393,Waveland Beach,HANCOCK,Gulf of America,"Sound, Bay, or Inlet",Y,2,N,3.6,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,3,01-MAR-2024 12:00AM,01-MAY-2024 12:00AM,,,,1,2,
2024,MS,MS444095,Biloxi Porter Avenue Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,2.5,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,1,01-NOV-2024 12:00AM,26-NOV-2024 12:00AM,,,,,1,
2024,MS,MS589107,Biloxi West Central Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,1.8,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,1,24-MAY-2024 12:00AM,27-MAY-2024 12:00AM,,,,1,,
2024,MS,MS665298,East Courthouse Road,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,.5,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,2,01-JAN-2024 12:00AM,17-APR-2024 12:00AM,,,,2,,
2024,MS,MS424283,Edgewater Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,2.9,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,2,13-APR-2024 12:00AM,04-JUL-2024 12:00AM,,,,2,,
2024,MS,MS984335,Gulfport Central Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,1,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,1,22-MAR-2024 12:00AM,28-MAR-2024 12:00AM,,,,1,,
2024,MS,MS501920,Gulfport East Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,1.6,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,1,20-APR-2024 12:00AM,24-APR-2024 12:00AM,,,,1,,
2024,MS,MS837600,Gulfport Harbor Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,2,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,2,25-APR-2024 12:00AM,30-MAY-2024 12:00AM,,,,1,1,
2024,MS,MS315015,Gulfport West Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,3,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,3,14-MAR-2024 12:00AM,28-AUG-2024 12:00AM,,,,1,1,1
2024,MS,MS951039,Long Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,2.3,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,3,01-MAR-2024 12:00AM,21-MAY-2024 12:00AM,,,,2,,1
2024,MS,MS268175,Pass Christian Central Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,2,N,1.8,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,1,01-MAR-2024 12:00AM,17-MAY-2024 12:00AM,,,,,,1
2024,MS,MS409670,Pass Christian East Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,1,N,4.3,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,3,22-MAR-2024 12:00AM,17-MAY-2024 12:00AM,,,,,3,
2024,MS,MS183900,Pass Christian West Beach,HARRISON,Gulf of America,"Sound, Bay, or Inlet",Y,2,N,1.2,N,Public,Public,213,24,04-01-2024,10-31-2024,1 per-week,1 per-year,1 per-year,4,14-MAR-2024 12:00AM,29-MAY-2024 12:00AM,,,,2,1,1
2024,NC,NC105938,Pamlico River- City Park,BEAUFORT,,,Y,2,N,.24,N,Public,Public,214,24,04-01-2024,11-01-2024,2 per-month,1 per-year,1 per-year,1,01-AUG-2024 12:00AM,21-AUG-2024 12:00AM,,,,,1,
2024,NC,NC556462,Pamlico River- Washington- Railroad Trestle,BEAUFORT,,,Y,2,N,.564,N,Public,Public,214,24,04-01-2024,11-01-2024,2 per-month,1 per-year,1 per-year,1,01-AUG-2024 12:00AM,28-AUG-2024 12:00AM,,,,,1,
2024,NC,NC449749,Caswell Beach Public Access off Caswell Beach Rd.,BRUNSWICK,,,Y,1,N,1.421,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,1,07-AUG-2024 12:00AM,28-AUG-2024 12:00AM,,,,,1,
2024,NC,NC135340,CCC- Aquatic Education Location,CARTERET,,,Y,2,N,.477,N,Public,Public,214,24,04-01-2024,11-01-2024,2 per-month,1 per-year,1 per-year,1,15-AUG-2024 12:00AM,20-AUG-2024 12:00AM,,,,1,,
2024,NC,NC727802,Morehead City - Drain pipe at 16th St.,CARTERET,,,Y,1,N,.031,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,2,04-SEP-2024 12:00AM,15-OCT-2024 12:00AM,,,,1,1,
2024,NC,NC471787,Public Access at Sunset Drive,CARTERET,,,Y,1,N,.12,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,2,14-MAY-2024 12:00AM,15-OCT-2024 12:00AM,,,,1,1,
2024,NC,NC952532,Colington Harbour Swimming Beach,DARE,,,Y,1,N,.072,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,2,03-JUL-2024 12:00AM,01-OCT-2024 12:00AM,,,,,1,1
2024,NC,NC297658,Drain Pipe at Curlew Street,DARE,,,Y,1,N,.794,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,1,03-JUL-2024 12:00AM,25-JUL-2024 12:00AM,,,,,1,
2024,NC,NC669365,Public beach access at E. Abalone Street,DARE,,,Y,1,N,.278,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,1,03-JUL-2024 12:00AM,25-JUL-2024 12:00AM,,,,,1,
2024,NC,NC706960,Public beach access just S. of E. Hollowell Street,DARE,,,Y,1,N,.201,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,1,18-SEP-2024 12:00AM,15-OCT-2024 12:00AM,,,,,1,
2024,NC,NC807801,SANDY BAY PARKING AREA SOUND SIDE ACCESS,DARE,,,Y,2,N,.299,N,Public,Public,214,24,04-01-2024,11-01-2024,2 per-month,1 per-year,1 per-year,1,14-AUG-2024 12:00AM,27-AUG-2024 12:00AM,,,,,1,
2024,NC,NC347842,Sound access across from Ramp #23 along the Cape Hatteras Na,DARE,,,Y,2,N,.164,N,Public,Public,214,24,04-01-2024,11-01-2024,2 per-month,1 per-year,1 per-year,1,03-OCT-2024 12:00AM,15-OCT-2024 12:00AM,,,,,1,
2024,NC,NC230511,Banks Channel - Waynick Blvd. - Between Taylor and Bellamy S,NEW HANOVER,,,Y,1,N,.36,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,1,18-SEP-2024 12:00AM,08-OCT-2024 12:00AM,,,,,1,
2024,NC,NC748601,Banks Channel - Waynick Blvd. approx. 150 yds N of Iula St.,NEW HANOVER,,,Y,1,N,.731,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,2,14-AUG-2024 12:00AM,10-SEP-2024 12:00AM,,,,1,1,
2024,NC,NC252230,Banks Channel - Waynick Blvd. between Snyder and Seashore St,NEW HANOVER,,,Y,1,N,.519,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,1,13-AUG-2024 12:00AM,20-AUG-2024 12:00AM,,,,1,,
2024,NC,NC771581,"Cama Access, corner of Waynick & Sunset Blvd. - Wrightsville",NEW HANOVER,,,Y,1,N,.241,N,Public,Public,214,24,04-01-2024,11-01-2024,5 per-month,1 per-year,1 per-year,2,23-JUL-2024 12:00AM,15-OCT-2024 12:00AM,,,,,1,1
2024,NC,NC853733,Public Beach on Masonboro Sd. - end of Florida Ave. in Carol,NEW HANOVER,,,Y,2,N,.026,N,Public,Public,214,24,04-01-2024,11-01-2024,2 per-month,1 per-year,1 per-year,1,24-JUL-2024 12:00AM,30-JUL-2024 12:00AM,,,,1,,
2024,NC,NC431213,Stump Sound just east of Dixon Point,ONSLOW,,,Y,2,N,.22,N,Public,Public,214,24,04-01-2024,11-01-2024,2 per-month,1 per-year,1 per-year,1,03-APR-2024 12:00AM,16-APR-2024 12:00AM,,,,,1,
2024,NH,NH947494,HAMPTON HARBOR BEACH,ROCKINGHAM,Atlantic Ocean,"Sound, Bay, or Inlet",Y,3,N,.076,N,Public,Public,98,24,,,2 per-month,4 per-year,4 per-year,2,13-AUG-2024 12:00AM,30-AUG-2024 12:00AM,,,2,,,
2024,NH,NH162567,JENNESS BEACH AT CABLE ROAD,ROCKINGHAM,Atlantic Ocean,Open Coast,Y,2,N,.51,N,Public,Public,98,24,,,4 per-month,4 per-year,4 per-year,1,20-AUG-2024 12:00AM,22-AUG-2024 12:00AM,,,1,,,
2024,NH,NH420349,JENNESS STATE BEACH,ROCKINGHAM,Atlantic Ocean,Open Coast,Y,1,N,.337,N,Public,Public,98,24,,,8 per-month,4 per-year,4 per-year,2,29-MAY-2024 12:00AM,22-AUG-2024 12:00AM,,,2,,,
2024,NH,NH449191,NEW CASTLE TOWN BEACH,ROCKINGHAM,Atlantic Ocean,Open Coast,Y,1,N,.15,N,Public,Public,98,24,,,8 per-month,4 per-year,4 per-year,3,08-AUG-2024 12:00AM,31-AUG-2024 12:00AM,,,3,,,
2024,NH,NH356646,NORTH HAMPTON STATE BEACH,ROCKINGHAM,Atlantic Ocean,Open Coast,Y,1,N,.239,N,Public,Public,98,24,,,8 per-month,4 per-year,4 per-year,3,19-JUL-2024 12:00AM,27-AUG-2024 12:00AM,,,1,2,,
